#DataThief C:\Users\JavaB\Desktop\EcoData\Local repos\EAB_CT\Data\Extra\figure1.png Thursday 6-Apr-2023 2:45:31 PM
4.0814, 2.0118
8.1543, 2.9745
16.1303, 4.0254
32.0734, 5.0343
64.2768, 6.0468
90.4635, 7.0143
100.228, 8.0438
90.4799, 9.0252
16.0164, 10.0144
8.0571, 11.0182
4.163, 12.0446
1.8942, 12.984
1.0893, 13.9893
2.0733, 15.0168
4.1951, 16.0009
8.1059, 17.0291
